SNAPSHOT_DATE,SAIL_CODE,SHIP_CODE,PACKAGE_NAME,REGION,RATE_TYPE,SAIL_DAYS,DEPARTURE_DATE,CABIN_CATEGORY,PROMO_NAME,PROMO_TYPE,CURRENCY_CODE,FARE_PER_PERSON,PORT_TAXES_SERVICES,EXTRA_ADULT,EXTRA_CHILD,DISCOUNT
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,269,89,0,89,434
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,879,159,0,159,399
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,289,99,0,99,461
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,919,159,539,159,424
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,359,109,209,109,597
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,829,109,209,109,545
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1149,109,379,109,480
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,1219,159,309,159,820
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,419,89,0,0,187
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,759,99,189,99,501
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,589,109,0,109,275
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,609,99,329,99,291
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,219,89,0,89,324
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,969,109,209,109,660
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,679,89,0,0,283
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,349,99,189,99,621
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,759,159,0,0,341
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,479,89,0,89,224
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,879,109,0,0,367
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,619,109,0,109,291
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,379,109,209,109,659
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,429,159,0,0,671
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,699,109,379,109,339
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,1359,159,309,159,923
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,789,89,299,89,333
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,309,109,0,0,473
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1429,159,539,159,610
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,879,99,329,99,381
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,669,89,169,89,453
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,989,159,539,159,467
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,889,89,299,89,366
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,959,109,379,109,415
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,569,99,329,99,261
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,929,89,299,89,389
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,399,159,0,159,587
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,499,89,0,0,463
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,539,159,309,159,917
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,379,89,0,89,164
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,309,89,169,89,555
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,589,89,299,89,275
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,489,109,0,0,212
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1349,159,539,159,577
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,519,99,0,99,231
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,839,99,329,99,351
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,649,109,0,0,597
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,749,89,169,89,506
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,879,99,189,99,601
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,569,99,0,0,511
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,839,99,189,99,571
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,759,109,379,109,360
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251212,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 12 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,309,99,189,99,521
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,469,159,0,159,744
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,829,89,409,89,293
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1079,109,529,109,376
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1019,109,529,109,355
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,279,89,169,89,460
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1259,109,529,109,451
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,649,109,0,109,215
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,429,159,0,0,671
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,559,89,409,89,180
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,459,89,0,0,147
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,929,109,0,0,317
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SH,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,969,89,409,89,349
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,679,99,459,99,221
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,689,109,0,109,221
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,599,109,0,0,183
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,889,99,459,99,301
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,719,109,529,109,237
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,779,109,529,109,259
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,869,109,209,109,586
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,829,109,209,109,545
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,499,89,0,0,463
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,479,159,0,0,799
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,729,99,459,99,241
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,1219,159,309,159,820
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,259,89,0,89,409
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,309,99,189,99,521
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,269,89,0,0,434
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,719,89,0,0,243
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,329,99,189,99,571
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,339,109,0,109,571
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,749,89,169,89,506
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1179,159,739,159,391
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03251219,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Dec 19 2025 00:00:00 GMT+0000 (Greenwich Mean Time),SG,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,1039,99,459,99,371
