PASSENGER_TYPE,LENGTH,ITINERARY_TYPE,CABIN,MARKET,CHANNEL,NEW_MARKET_ROLL_UP,OLD_OLD_MARKET_ROLL_UP,ACCOUNTING_MONTH,MASTER_VOYAGE,MASTER_DEPARTURE_DATE,PASSENGERS,PASSENGER_NIGHTS,CURRENCY,FX.1,PPPD,PPPD_EUR,GROSS_TICKET_REVENUE_LOCAL,GROSS_TICKET_REVENUE_EUR,PRE-EMB_PPPD,PRE-EMB_REVENUE_EUR,FY,BUDGET_NAME,VERSION,UNIQUE_ID,ACTUALS_CODE,EFFECTIVE_FROM,EFFECTIVE_TO,ACTIVE_RECORD_FLAG
F,3,Iconic Aegean,Inside,CAN,Tour Operator,NORAM,USA,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,0,0,USD,0,217,197,0,0,0,0,2027,Budget2025,v1,FInsideCANTour OperatorCD03280317Budget2025v1,FInsideCANTour OperatorCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Outside,USA,DMC,NORAM,USA,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,139,556,USD,0,186,169,103694,94264,41,23312,2027,Budget2025,v1,GOutsideUSADMCCD04280320Budget2025v1,GOutsideUSADMCCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Deluxe,LAT,DMC,LATAM,LATAM,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280312,12/03/2028,2,17,USD,0,182,166,3199,2908,18,315,2027,Budget2025,v1,FDeluxeLATDMCCJ07280312Budget2025v1,FDeluxeLATDMCCJ07280312,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,3,Iconic Aegean,Deluxe,CAN,DMC,NORAM,USA,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,0,0,USD,0,241,219,0,0,88,0,2027,Budget2025,v1,FDeluxeCANDMCCD03280317Budget2025v1,FDeluxeCANDMCCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Outside,FRA,Direct,FRANCE,FRANCE,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,EUR,1,0,0,0,0,25,0,2027,Budget2025,v1,GOutsideFRADirectCD04280320Budget2025v1,GOutsideFRADirectCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,14,Positioning Journey,Outside,CYP,Travel Agency,HOME,Home Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ14280319,19/03/2028,0,0,EUR,1,97,97,0,0,4,0,2027,Budget2025,v1,GOutsideCYPTravel AgencyCJ14280319Budget2025v1,GOutsideCYPTravel AgencyCJ14280319,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Deluxe,FRA,DMC,FRANCE,FRANCE,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280327,27/03/2028,0,0,EUR,1,0,0,0,0,88,0,2027,Budget2025,v1,GDeluxeFRADMCCD04280327Budget2025v1,GDeluxeFRADMCCD04280327,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Inside,AFR,DMC,ROW,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,USD,0,0,0,0,0,25,0,2027,Budget2025,v1,GInsideAFRDMCCD04280320Budget2025v1,GInsideAFRDMCCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,14,Positioning Journey,Inside,USA,Tour Operator,NORAM,USA,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ14280319,19/03/2028,3,42,USD,0,105,96,4441,4037,10,434,2027,Budget2025,v1,FInsideUSATour OperatorCJ14280319Budget2025v1,FInsideUSATour OperatorCJ14280319,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Inside,TUR,Direct,HOME,Home Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280312,12/03/2028,0,0,EUR,1,167,167,0,0,0,0,2027,Budget2025,v1,FInsideTURDirectCJ07280312Budget2025v1,FInsideTURDirectCJ07280312,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,4,Iconic Aegean,Inside,BLK,Tour Operator,HOME,Home Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280327,27/03/2028,0,0,EUR,1,120,120,0,0,30,0,2027,Budget2025,v1,FInsideBLKTour OperatorCD04280327Budget2025v1,FInsideBLKTour OperatorCD04280327,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,4,Iconic Aegean,Inside,BRI,DMC,UKIE,UKIE,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280327,27/03/2028,0,0,GBP,1,0,0,0,0,0,0,2027,Budget2025,v1,FInsideBRIDMCCD04280327Budget2025v1,FInsideBRIDMCCD04280327,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,4,Iconic Aegean,Inside,JPN,Tour Operator,APAC,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,USD,0,168,153,0,0,47,0,2027,Budget2025,v1,FInsideJPNTour OperatorCD04280320Budget2025v1,FInsideJPNTour OperatorCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Outside,BRI,Tour Operator,UKIE,UKIE,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280327,27/03/2028,0,0,GBP,1,0,0,0,0,0,0,2027,Budget2025,v1,GOutsideBRITour OperatorCD04280327Budget2025v1,GOutsideBRITour OperatorCD04280327,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Outside,CYP,Tour Operator,HOME,Home Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,EUR,1,142,142,0,0,0,0,2027,Budget2025,v1,GOutsideCYPTour OperatorCD04280320Budget2025v1,GOutsideCYPTour OperatorCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,7,Desert Days,Outside,AUS,DMC,AUNZ,AUS,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280305,05/03/2028,0,0,AUD,0,278,167,0,0,15,0,2027,Budget2025,v1,GOutsideAUSDMCCJ07280305Budget2025v1,GOutsideAUSDMCCJ07280305,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,3,Iconic Aegean,Inside,JPN,Tour Operator,APAC,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,0,0,USD,0,165,150,0,0,40,0,2027,Budget2025,v1,GInsideJPNTour OperatorCD03280317Budget2025v1,GInsideJPNTour OperatorCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Outside,CYP,Direct,HOME,Home Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,EUR,1,120,120,0,0,10,0,2027,Budget2025,v1,GOutsideCYPDirectCD04280320Budget2025v1,GOutsideCYPDirectCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Deluxe,NTH,Direct,EU,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280327,27/03/2028,0,0,EUR,1,390,390,0,0,0,0,2027,Budget2025,v1,GDeluxeNTHDirectCD04280327Budget2025v1,GDeluxeNTHDirectCD04280327,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,14,Positioning Journey,Inside,NZE,Direct,AUNZ,AUS,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ14280319,19/03/2028,0,0,AUD,0,161,97,0,0,0,0,2027,Budget2025,v1,GInsideNZEDirectCJ14280319Budget2025v1,GInsideNZEDirectCJ14280319,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,3,Iconic Aegean,Deluxe,DAC,Tour Operator,GERMANY,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280324,24/03/2028,0,0,EUR,1,0,0,0,0,0,0,2027,Budget2025,v1,GDeluxeDACTour OperatorCD03280324Budget2025v1,GDeluxeDACTour OperatorCD03280324,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,7,Desert Days,Inside,AFR,DMC,ROW,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280305,05/03/2028,0,0,USD,0,182,166,0,0,0,0,2027,Budget2025,v1,GInsideAFRDMCCJ07280305Budget2025v1,GInsideAFRDMCCJ07280305,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Inside,AUS,DMC,AUNZ,AUS,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,AUD,0,0,0,0,0,11,0,2027,Budget2025,v1,GInsideAUSDMCCD04280320Budget2025v1,GInsideAUSDMCCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,7,Desert Days,Inside,JPN,Direct,APAC,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280312,12/03/2028,0,0,USD,0,182,166,0,0,0,0,2027,Budget2025,v1,GInsideJPNDirectCJ07280312Budget2025v1,GInsideJPNDirectCJ07280312,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Outside,USA,Travel Agency,NORAM,USA,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280312,12/03/2028,42,297,USD,0,182,166,54394,49447,70,20911,2027,Budget2025,v1,FOutsideUSATravel AgencyCJ07280312Budget2025v1,FOutsideUSATravel AgencyCJ07280312,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,4,Iconic Aegean,Outside,BRI,Travel Agency,UKIE,UKIE,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,1,6,GBP,1,139,164,836,984,51,310,2027,Budget2025,v1,FOutsideBRITravel AgencyCD04280320Budget2025v1,FOutsideBRITravel AgencyCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Deluxe,DAC,Direct,GERMANY,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280305,05/03/2028,0,0,EUR,1,167,167,0,0,50,0,2027,Budget2025,v1,FDeluxeDACDirectCJ07280305Budget2025v1,FDeluxeDACDirectCJ07280305,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Deluxe,FRA,Travel Agency,FRANCE,FRANCE,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,EUR,1,232,232,0,0,26,0,2027,Budget2025,v1,GDeluxeFRATravel AgencyCD04280320Budget2025v1,GDeluxeFRATravel AgencyCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Inside,IND,Direct,AWAY,Away Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280312,12/03/2028,0,0,USD,0,182,166,0,0,0,0,2027,Budget2025,v1,FInsideINDDirectCJ07280312Budget2025v1,FInsideINDDirectCJ07280312,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Outside,CAN,Travel Agency,NORAM,USA,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280305,05/03/2028,4,28,USD,0,182,166,5119,4653,52,1459,2027,Budget2025,v1,FOutsideCANTravel AgencyCJ07280305Budget2025v1,FOutsideCANTravel AgencyCJ07280305,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,14,Positioning Journey,Deluxe,AFR,Direct,ROW,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ14280319,19/03/2028,0,0,USD,0,105,96,0,0,12,0,2027,Budget2025,v1,FDeluxeAFRDirectCJ14280319Budget2025v1,FDeluxeAFRDirectCJ14280319,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Inside,APAC,Travel Agency,APAC,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280312,12/03/2028,1,7,USD,0,182,166,1279,1163,10,71,2027,Budget2025,v1,FInsideAPACTravel AgencyCJ07280312Budget2025v1,FInsideAPACTravel AgencyCJ07280312,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,3,Iconic Aegean,Outside,AUS,Tour Operator,AUNZ,AUS,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,1,4,AUD,0,221,133,997,600,30,138,2027,Budget2025,v1,FOutsideAUSTour OperatorCD03280317Budget2025v1,FOutsideAUSTour OperatorCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,4,Iconic Aegean,Inside,BLX,Travel Agency,EU,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,EUR,1,122,122,0,0,0,0,2027,Budget2025,v1,FInsideBLXTravel AgencyCD04280320Budget2025v1,FInsideBLXTravel AgencyCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,4,Iconic Aegean,Outside,RUS,Tour Operator,ROW,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280327,27/03/2028,0,0,EUR,1,0,0,0,0,16,0,2027,Budget2025,v1,FOutsideRUSTour OperatorCD04280327Budget2025v1,FOutsideRUSTour OperatorCD04280327,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Outside,AFR,Tour Operator,ROW,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,USD,0,0,0,0,0,0,0,2027,Budget2025,v1,GOutsideAFRTour OperatorCD04280320Budget2025v1,GOutsideAFRTour OperatorCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,3,Iconic Aegean,Inside,APAC,Tour Operator,APAC,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,4,12,USD,0,168,153,2024,1840,23,280,2027,Budget2025,v1,FInsideAPACTour OperatorCD03280317Budget2025v1,FInsideAPACTour OperatorCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,3,Iconic Aegean,Deluxe,DAC,Travel Agency,GERMANY,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,0,0,EUR,1,241,241,0,0,19,0,2027,Budget2025,v1,GDeluxeDACTravel AgencyCD03280317Budget2025v1,GDeluxeDACTravel AgencyCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,3,Iconic Aegean,Deluxe,MID,Direct,AWAY,Away Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,0,0,USD,0,0,0,0,0,0,0,2027,Budget2025,v1,FDeluxeMIDDirectCD03280317Budget2025v1,FDeluxeMIDDirectCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,3,Iconic Aegean,Deluxe,IND,DMC,AWAY,Away Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,0,0,USD,0,0,0,0,0,101,0,2027,Budget2025,v1,GDeluxeINDDMCCD03280317Budget2025v1,GDeluxeINDDMCCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Deluxe,CYP,DMC,HOME,Home Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280327,27/03/2028,0,0,EUR,1,0,0,0,0,0,0,2027,Budget2025,v1,GDeluxeCYPDMCCD04280327Budget2025v1,GDeluxeCYPDMCCD04280327,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Inside,JPN,Tour Operator,APAC,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280312,12/03/2028,0,0,USD,0,182,166,0,0,0,0,2027,Budget2025,v1,FInsideJPNTour OperatorCJ07280312Budget2025v1,FInsideJPNTour OperatorCJ07280312,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Deluxe,FRA,Tour Operator,FRANCE,FRANCE,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280305,05/03/2028,1,7,EUR,1,167,167,1174,1174,83,586,2027,Budget2025,v1,FDeluxeFRATour OperatorCJ07280305Budget2025v1,FDeluxeFRATour OperatorCJ07280305,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,4,Iconic Aegean,Inside,RUS,DMC,ROW,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,EUR,1,0,0,0,0,0,0,2027,Budget2025,v1,FInsideRUSDMCCD04280320Budget2025v1,FInsideRUSDMCCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,7,Desert Days,Deluxe,SCN,Tour Operator,EU,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280312,12/03/2028,0,0,EUR,1,167,167,0,0,0,0,2027,Budget2025,v1,GDeluxeSCNTour OperatorCJ07280312Budget2025v1,GDeluxeSCNTour OperatorCJ07280312,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,4,Iconic Aegean,Deluxe,USA,DMC,NORAM,USA,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,1,6,USD,0,208,189,1252,1138,41,251,2027,Budget2025,v1,FDeluxeUSADMCCD04280320Budget2025v1,FDeluxeUSADMCCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,14,Positioning Journey,Outside,NZE,DMC,AUNZ,AUS,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ14280319,19/03/2028,0,0,AUD,0,161,97,0,0,0,0,2027,Budget2025,v1,GOutsideNZEDMCCJ14280319Budget2025v1,GOutsideNZEDMCCJ14280319,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,3,Iconic Aegean,Outside,EAS,Tour Operator,EU,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280324,24/03/2028,0,0,EUR,1,0,0,0,0,2,0,2027,Budget2025,v1,GOutsideEASTour OperatorCD03280324Budget2025v1,GOutsideEASTour OperatorCD03280324,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,7,Desert Days,Inside,SIP,DMC,SIP,SIP,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280305,05/03/2028,0,0,EUR,1,167,167,0,0,13,0,2027,Budget2025,v1,GInsideSIPDMCCJ07280305Budget2025v1,GInsideSIPDMCCJ07280305,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,3,Iconic Aegean,Deluxe,TUR,Tour Operator,HOME,Home Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,0,0,EUR,1,241,241,0,0,13,0,2027,Budget2025,v1,GDeluxeTURTour OperatorCD03280317Budget2025v1,GDeluxeTURTour OperatorCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,7,Desert Days,Outside,IND,Travel Agency,AWAY,Away Markets,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ07280305,05/03/2028,0,0,USD,0,182,166,0,0,0,0,2027,Budget2025,v1,FOutsideINDTravel AgencyCJ07280305Budget2025v1,FOutsideINDTravel AgencyCJ07280305,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,14,Positioning Journey,Outside,NZE,Travel Agency,AUNZ,AUS,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CJ14280319,19/03/2028,0,0,AUD,0,161,97,0,0,10,0,2027,Budget2025,v1,GOutsideNZETravel AgencyCJ14280319Budget2025v1,GOutsideNZETravel AgencyCJ14280319,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Deluxe,USA,DMC,NORAM,USA,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,30,120,USD,0,204,185,24525,22296,41,5031,2027,Budget2025,v1,GDeluxeUSADMCCD04280320Budget2025v1,GDeluxeUSADMCCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Inside,NTH,Travel Agency,EU,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280327,27/03/2028,0,0,EUR,1,120,120,0,0,1,0,2027,Budget2025,v1,GInsideNTHTravel AgencyCD04280327Budget2025v1,GInsideNTHTravel AgencyCD04280327,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,4,Iconic Aegean,Deluxe,CAN,Tour Operator,NORAM,USA,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD04280320,20/03/2028,0,0,USD,0,0,0,0,0,153,0,2027,Budget2025,v1,GDeluxeCANTour OperatorCD04280320Budget2025v1,GDeluxeCANTour OperatorCD04280320,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
G,3,Iconic Aegean,Inside,CHI,Travel Agency,APAC,ROW,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,0,0,USD,0,0,0,0,0,65,0,2027,Budget2025,v1,GInsideCHITravel AgencyCD03280317Budget2025v1,GInsideCHITravel AgencyCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
F,3,Iconic Aegean,Outside,FRA,Travel Agency,FRANCE,FRANCE,Mon Jan 03 2028 00:00:00 GMT+0000 (Greenwich Mean Time),CD03280317,17/03/2028,3,9,EUR,1,160,160,1440,1440,9,89,2027,Budget2025,v1,FOutsideFRATravel AgencyCD03280317Budget2025v1,FOutsideFRATravel AgencyCD03280317,Tue Jun 03 2025 08:50:38 GMT+0100 (British Summer Time),Fri Dec 31 9999 00:00:00 GMT+0000 (Greenwich Mean Time),1
